Creation Time,Travel Endtime,Search Distance,Total Distance,Car Failed
25214,25678,77,2785,false
26354,26770,93,2500,false
24605,25107,9,3018,false
24804,25318,77,3086,false
27154,27506,12,2118,false
26363,26815,9,2717,false
25974,26350,152,2258,false
25314,25936,123,3734,false
27924,28326,9,2416,false
28202,28812,55,3666,false
23665,24268,12,3623,false
25916,26329,77,2484,false
27892,28294,9,2416,false
29051,29403,9,2115,false
22934,23695,55,4569,false
23594,24049,26,2734,false
20796,21256,55,2763,false
26217,26831,77,3688,false
23606,23917,67,1872,false
26452,26862,55,2462,false
22480,22832,9,2115,false
21509,21811,9,1814,false
22542,23156,77,3688,false
24466,24718,9,1513,false
25897,26349,9,2717,false
24450,24862,67,2474,false
28890,29242,9,2115,false
26316,26832,93,3102,false
24794,25555,55,4569,false
24663,25025,67,2173,false
20654,21508,12,5128,false
23330,23940,55,3666,false
23280,23833,12,3322,false
26569,26844,152,1656,false
28304,28519,93,1296,false
23231,23392,67,969,false
26890,27450,55,3365,false
21802,22262,55,2763,false
23735,24087,9,2115,false
25453,25616,77,979,false
26069,26887,95,4910,false
26358,26567,55,1258,false
26060,26713,9,3921,false
28518,29082,78,3388,false
19916,20469,12,3322,false
20478,20679,9,1212,false
20326,20929,9,3620,false
20961,21170,55,1258,false
28271,28523,12,1516,false
25771,25972,9,1212,false
26974,27680,26,4239,false
24038,24540,9,3018,false
24589,25199,55,3666,false
23119,23382,78,1582,false
27168,27640,130,2838,false
23030,23494,77,2785,false
26765,27175,55,2462,false
27131,27507,152,2258,false
23517,23869,12,2118,false
21541,22101,55,3365,false
24385,24637,9,1513,false
24552,25014,67,2775,false
21234,21897,67,3979,false
29190,29650,55,2763,false
27652,28181,171,3180,false
21394,21849,26,2734,false
21787,22289,9,3018,false
24298,24858,55,3365,false
24060,24412,12,2118,false
24325,25014,224,4136,false
25669,26384,78,4291,false
26325,26738,77,2484,false
29522,29885,77,2183,false
24434,25195,55,4569,false
24320,24522,12,1215,false
27749,28325,149,3459,false
27956,28532,149,3459,false
21410,21812,9,2416,false
26480,27393,67,5484,false
28355,28664,55,1860,false
20346,20806,55,2763,false
27329,27793,77,2785,false
20357,20963,26,3637,false
28937,29490,9,3319,false
21006,21518,67,3076,false
27822,28035,77,1280,false
24763,25123,55,2161,false
20222,20775,12,3322,false
23225,24138,67,5484,false
27408,27961,12,3322,false
26653,26754,9,610,false
29266,29919,12,3924,false
23717,24229,67,3076,false
29747,30150,12,2419,false
25026,25431,26,2433,false
24116,24429,78,1883,false
26625,26788,77,979,false
27679,28031,9,2115,false
28711,29074,77,2183,false
22717,23019,12,1817,false
26273,26534,67,1571,false
29214,29826,67,3678,false
29396,29822,152,2559,false
23043,23406,77,2183,false
25168,25673,26,3035,false
25853,26305,9,2717,false
21402,21464,77,377,false
29185,30100,77,5494,false
21984,22695,55,4268,false
25815,26117,9,1814,false
28843,29245,9,2416,false
26872,27124,12,1516,false
26391,26604,77,1280,false
28852,29419,95,3405,false
23630,24210,171,3481,false
28141,29084,246,5663,false
25403,25815,67,2474,false
22731,23498,93,4607,false
23998,24510,67,3076,false
29581,29947,93,2199,false
25036,25703,93,4005,false
22697,23006,55,1860,false
26041,26505,77,2785,false
28430,28632,12,1215,false
23169,23280,67,668,false
28146,28421,152,1656,false
21285,21546,67,1571,false
25239,26042,9,4824,false
28687,29251,77,3387,false
25379,25690,67,1872,false
27776,27927,9,911,false
27136,27402,93,1597,false
26434,26750,93,1898,false
28341,28751,55,2462,false
27043,27796,9,4523,false
24903,25313,55,2462,false
25299,25608,55,1860,false
22803,23165,67,2173,false
21533,22313,171,4685,false
25950,26255,26,1831,false
29488,30052,77,3387,false
24684,25198,77,3086,false
26914,27478,77,3387,false
28476,28735,55,1559,false
28650,29114,77,2785,false
22014,22777,67,4581,false
21653,22314,55,3967,false
27864,28481,95,3706,false
24161,24413,12,1516,false
22096,22651,26,3336,false
27638,28098,55,2763,false
24898,25250,9,2115,false
24015,24217,12,1215,false
29237,29589,9,2115,false
24965,25267,12,1817,false
23873,24186,77,1882,false
28678,29091,77,2484,false
29367,30070,9,4222,false
29546,30199,9,3921,false
27730,28135,26,2433,false
22657,23067,55,2462,false
27504,28076,123,3433,false
29924,30125,9,1212,false
28216,28468,12,1516,false
27698,28061,77,2183,false
22074,22751,152,4064,false
25473,25937,77,2785,false
23741,24502,55,4569,false
25264,25826,67,3377,false
28621,28873,12,1516,false
25488,25689,9,1212,false
20852,21307,26,2734,false
27421,27734,77,1882,false
27251,28069,95,4910,false
28444,28729,208,1712,false
29094,29808,77,4290,false
26937,27654,93,4306,false
25713,26419,26,4239,false
26607,27372,77,4591,false
29061,29327,93,1597,false
23243,23445,12,1215,false
23348,23751,12,2419,false
22862,23525,67,3979,false
22284,22536,12,1516,false
23828,24280,9,2717,false
28081,28745,78,3990,false
23959,24464,26,3035,false
26344,26747,12,2419,false
21863,22524,55,3967,false
28188,28794,26,3637,false
26849,27160,67,1872,false
29757,30561,12,4827,false
29180,29786,26,3637,false
29816,30681,78,5194,false
28267,28884,95,3706,false
21156,21668,67,3076,false
25606,25919,77,1882,false
23747,24109,67,2173,false
26122,26285,77,979,false
26372,26585,77,1280,false
22390,23053,67,3979,false
26160,26763,12,3623,false
28318,28771,12,2720,false
28574,28934,55,2161,false
26793,27006,77,1280,false
26495,26808,77,1882,false
27426,27940,78,3087,false
28800,29565,77,4591,false
27832,27983,9,911,false
28528,28931,12,2419,false
28767,29219,9,2717,false
22059,22571,67,3076,false
27454,27920,93,2801,false
23144,23345,9,1212,false
29008,29059,12,312,false
24455,24509,26,326,false
30249,30665,93,2500,false
28509,28861,9,2115,false
24127,24532,26,2433,false
22569,22680,67,668,false
24199,24761,67,3377,false
23397,23923,152,3161,false
27380,28284,9,5426,false
27739,28002,77,1581,false
25829,26331,9,3018,false
21086,21641,26,3336,false
30406,30667,67,1571,false
21909,22421,67,3076,false
21276,21639,77,2183,false
23049,23310,67,1571,false
23659,24161,9,3018,false
22764,23367,9,3620,false
25438,25790,9,2115,false
29517,29780,77,1581,false
23571,23876,26,1831,false
20916,21328,67,2474,false
28918,29331,77,2484,false
24353,24512,55,957,false
21879,22341,67,2775,false
28970,29129,55,957,false
20997,21509,67,3076,false
26466,26821,26,2132,false
29708,30284,152,3462,false
25810,26220,55,2462,false
22901,23353,9,2717,false
25596,26461,77,5193,false
26169,26783,78,3689,false
25092,25207,93,694,false
28504,29057,9,3319,false
25198,25712,77,3086,false
28104,28406,12,1817,false
29999,30760,55,4569,false
30234,30595,667,2171,false
27486,28071,206,3516,false
28947,29500,9,3319,false
24673,25036,77,2183,false
29639,29800,67,969,false
28002,28462,55,2763,false
30320,31037,93,4306,false
28819,29179,55,2161,false
23930,24483,9,3319,false
23993,24958,77,5795,false
30365,30676,67,1872,false
30615,31028,77,2484,false
23036,23548,67,3076,false
23299,23651,9,2115,false
26499,26904,26,2433,false
28257,28709,9,2717,false
27744,28258,77,3086,false
25887,26192,26,1831,false
28659,28774,95,696,false
21716,22328,67,3678,false
26932,27147,93,1296,false
30098,30311,77,1280,false
23274,23433,55,957,false
25067,25230,77,979,false
29850,30379,171,3180,false
23360,23571,67,1270,false
21525,22186,55,3967,false
25708,25971,78,1582,false
28378,28894,93,3102,false
28114,28778,78,3990,false
28861,29522,55,3967,false
30538,30904,93,2199,false
23976,24239,77,1581,false
23964,24168,26,1229,false
28640,29293,9,3921,false
26339,26844,26,3035,false
30843,31118,152,1656,false
25703,26014,67,1872,false
27873,28086,77,1280,false
27444,28209,78,4592,false
25674,26442,95,4609,false
25858,26422,77,3387,false
25304,26172,93,5209,false
24752,25517,78,4592,false
21763,22072,55,1860,false
28838,29117,171,1675,false
28490,28742,9,1513,false
22404,22968,77,3387,false
23378,23888,55,3064,false
24138,24726,223,3533,false
26198,26511,77,1882,false
31100,31259,55,957,false
30299,30610,67,1872,false
25581,25833,9,1513,false
27882,28134,12,1516,false
22241,22803,67,3377,false
26695,26947,12,1516,false
30009,30213,26,1229,false
25359,26120,55,4569,false
25892,26354,67,2775,false
26396,27107,55,4268,false
29252,29855,9,3620,false
26050,26656,26,3637,false
22298,22407,55,656,false
24133,24392,55,1559,false
30199,30863,77,3989,false
26918,27093,152,1054,false
26415,27132,93,4306,false
25364,25730,93,2199,false
30564,31278,77,4290,false
30254,30556,9,1814,false
24445,24758,77,1882,false
30467,31031,77,3387,false
28673,28836,78,980,false
29314,29874,55,3365,false
28537,28748,67,1270,false
24461,24774,77,1882,false
29479,29891,67,2474,false
28406,28711,26,1831,false
23799,23903,26,627,false
27186,27789,9,3620,false
21242,21956,77,4290,false
28895,29556,55,3967,false
30462,31092,171,3782,false
27859,28219,55,2161,false
27288,27501,78,1281,false
29880,29931,9,309,false
27537,27997,55,2763,false
29228,29654,152,2559,false
30744,31258,77,3086,false
25087,25396,55,1860,false
21740,22142,9,2416,false
25684,26087,12,2419,false
28100,28251,9,911,false
22255,22719,77,2785,false
27140,27545,26,2433,false
27196,27909,67,4280,false
28668,29178,55,3064,false
23372,23681,55,1860,false
28706,28945,234,1437,false
30004,30206,12,1215,false
24599,25262,67,3979,false
27587,28101,77,3086,false
29683,30347,77,3989,false
26900,27154,26,1530,false
26816,27121,26,1831,false
29023,29776,9,4523,false
28956,29721,77,4591,false
27375,27901,152,3161,false
21748,22201,12,2720,false
26719,27283,77,3387,false
29845,30475,171,3782,false
29964,30223,55,1559,false
29075,29187,77,678,false
28369,29122,9,4523,false
29811,30423,67,3678,false
24530,24846,93,1898,false
29085,29702,93,3704,false
31010,31362,9,2115,false
24401,24614,77,1280,false
25752,26266,77,3086,false
23879,24682,9,4824,false
29391,30177,206,4720,false
23305,23767,67,2775,false
24913,25022,55,656,false
22684,22986,12,1817,false
23409,23718,55,1860,false
29989,30415,152,2559,false
27901,28253,9,2115,false
27006,27221,93,1296,false
27232,27835,9,3620,false
24757,25584,152,4967,false
25349,25802,12,2720,false
22927,23128,9,1212,false
24336,24691,26,2132,false
28220,28887,93,4005,false
25727,26098,123,2229,false
24562,25327,77,4591,false
30605,30857,12,1516,false
26951,27205,26,1530,false
25625,26085,55,2763,false
28570,28781,67,1270,false
25006,25358,12,2118,false
23463,23815,12,2118,false
28178,28538,55,2161,false
29247,29908,55,3967,false
26311,27017,26,4239,false
25522,25874,12,2118,false
23156,23659,12,3021,false
28739,29102,78,2184,false
30641,31093,9,2717,false
30279,30457,171,1073,false
26751,27062,67,1872,false
27103,27366,77,1581,false
29310,29920,55,3666,false
24428,24944,93,3102,false
28290,29107,93,4908,false
26770,27132,67,2173,false
29242,29706,77,2785,false
24710,25165,26,2734,false
24736,25489,9,4523,false
27311,27713,9,2416,false
29046,29763,95,4308,false
25877,26237,55,2161,false
26471,27077,26,3637,false
27929,28633,12,4225,false
31111,31575,77,2785,false
30421,30997,152,3462,false
30853,31162,55,1860,false
27619,27982,77,2183,false
30833,31046,77,1280,false
23776,24236,55,2763,false
28989,29700,55,4268,false
28123,28377,26,1530,false
28109,28765,26,3938,false
26462,27026,77,3387,false
29449,29815,93,2199,false
24276,24788,67,3076,false
24536,24799,78,1582,false
28155,28832,152,4064,false
30549,30954,26,2433,false
30477,30880,12,2419,false
28795,29111,93,1898,false
26193,26595,9,2416,false
22757,23120,77,2183,false
25102,25515,77,2484,false
23074,23590,93,3102,false
29503,30006,12,3021,false
29080,29644,77,3387,false
31490,31649,55,957,false
27182,28050,95,5211,false
26593,27105,67,3076,false
29042,29859,93,4908,false
25041,25245,26,1229,false
25654,25769,95,696,false
26518,26978,55,2763,false
22528,23181,9,3921,false
29018,29523,26,3035,false
30890,31201,67,1872,false
24861,25321,55,2763,false
26012,26676,77,3989,false
29132,29644,67,3076,false
28961,29274,77,1882,false
31063,31677,78,3689,false
24243,24796,9,3319,false
30801,31263,67,2775,false
22797,23350,12,3322,false
30304,31208,12,5429,false
28980,29733,9,4523,false
26774,27179,26,2433,false
22664,22977,77,1882,false
31211,31775,77,3387,false
22830,23093,77,1581,false
22562,23316,12,4526,false
27348,27552,26,1229,false
28346,28849,12,3021,false
30838,31588,289,4502,false
31817,32126,55,1860,false
27260,27571,67,1872,false
27385,27798,77,2484,false
26164,26526,67,2173,false
30143,30506,77,2183,false
26064,26477,77,2484,false
27781,28234,12,2720,false
24694,25149,26,2734,false
30859,31431,123,3433,false
22312,22867,26,3336,false
26960,27723,67,4581,false
26923,27333,55,2462,false
25254,25907,9,3921,false
26700,26801,9,610,false
28308,28880,123,3433,false
28262,28918,26,3938,false
27583,28247,77,3989,false
25959,26526,93,3403,false
30294,31050,26,4540,false
24642,25144,9,3018,false
24679,25082,12,2419,false
23237,23539,12,1817,false
27850,28161,67,1872,false
22494,23047,12,3322,false
25483,26187,12,4225,false
27555,28259,12,4225,false
24439,24953,78,3087,false
31148,31299,9,911,false
31609,32273,78,3990,false
24032,24695,67,3979,false
30584,31048,77,2785,false
23885,24338,12,2720,false
32128,32382,26,1530,false
24391,25047,26,3938,false
25781,26284,12,3021,false
26579,26792,77,1280,false
27302,27465,78,980,false
25021,25581,55,3365,false
22882,23546,77,3989,false
31377,32063,206,4118,false
27910,28520,55,3666,false
27366,27833,95,2803,false
31452,31957,26,3035,false
25547,26107,55,3365,false
29271,29833,67,3377,false
22535,23288,9,4523,false
30314,31125,55,4870,false
26283,27190,26,5443,false
26895,27255,55,2161,false
28076,28688,67,3678,false
30168,30782,77,3688,false
26965,27429,77,2785,false
23093,23555,67,2775,false
31812,32123,67,1872,false
29387,29716,171,1976,false
28847,29558,55,4268,false
27689,27850,67,969,false
32055,32220,93,995,false
30289,30705,93,2500,false
26174,26676,9,3018,false
26098,26403,26,1831,false
25664,26128,77,2785,false
29348,29903,26,3336,false
29319,29679,55,2161,false
28229,28856,152,3763,false
28942,29368,152,2559,false
26821,27132,67,1872,false
27343,27803,55,2763,false
29334,29990,26,3938,false
29909,30622,67,4280,false
24504,24656,12,914,false
28383,28749,93,2199,false
27066,27345,171,1675,false
28696,29219,130,3139,false
28197,28602,26,2433,false
26844,27223,171,2277,false
23194,23998,12,4827,false
26088,26450,67,2173,false
23547,23648,9,610,false
29629,29792,77,979,false
28234,28750,93,3102,false
28388,28902,77,3086,false
23125,23505,178,2284,false
23106,23559,12,2720,false
29556,29968,67,2474,false
26429,26681,12,1516,false
24705,24766,67,367,false
23439,23755,95,1900,false
31479,31892,77,2484,false
29712,30228,93,3102,false
26250,26511,67,1571,false
29037,29741,12,4225,false
23706,23915,55,1258,false
27357,27888,178,3187,false
28118,28420,12,1817,false
32523,32845,130,1935,false
27283,27747,77,2785,false
29147,29560,77,2484,false
25062,25428,93,2199,false
31735,32044,55,1860,false
25645,25961,93,1898,false
24652,25255,12,3623,false
26747,27161,78,2485,false
26117,26681,77,3387,false
30885,31251,93,2199,false
30053,30613,55,3365,false
30646,31149,12,3021,false
26527,27401,130,5246,false
26621,27073,9,2717,false
26240,26405,93,995,false
30259,30472,77,1280,false
27643,27945,12,1817,false
28966,29468,9,3018,false
31861,32163,9,1814,false
26835,27248,77,2484,false
29532,29793,67,1571,false
31972,32388,93,2500,false
28313,28851,224,3233,false
26807,27273,93,2801,false
30932,31308,152,2258,false
28467,29128,55,3967,false
28546,28805,55,1559,false
27970,28449,171,2879,false
27246,27366,123,724,false
25072,25434,67,2173,false
26476,27038,67,3377,false
24183,24738,26,3336,false
26335,26747,67,2474,false
27029,27391,67,2173,false
25389,25643,26,1530,false
31084,31698,77,3688,false
28239,28605,93,2199,false
24773,25226,12,2720,false
23200,23552,12,2118,false
28500,29010,55,3064,false
31593,32055,67,2775,false
32563,33016,12,2720,false
26672,26988,95,1900,false
30229,30534,26,1831,false
24789,25493,12,4225,false
25882,26346,77,2785,false
28151,28567,93,2500,false
32376,32788,67,2474,false
26560,26622,77,377,false
29382,29798,93,2500,false
25723,26128,26,2433,false
27675,28328,310,3921,false
23694,24398,12,4225,false
24004,24165,67,969,false
26264,26730,93,2801,false
23641,23900,55,1559,false
28299,28916,93,3704,false
23793,24248,26,2734,false
29865,30475,55,3666,false
25844,26273,171,2578,false
29474,29787,77,1882,false
24099,24451,12,2118,false
27394,27595,9,1212,false
26026,26944,95,5512,false
26812,27276,77,2785,false
29620,30385,78,4592,false
31270,31837,95,3405,false
27048,27558,55,3064,false
25791,26107,93,1898,false
32083,32647,78,3388,false
25566,26119,9,3319,false
29766,29977,67,1270,false
30133,30739,26,3637,false
25394,25908,77,3086,false
31164,31526,67,2173,false
31889,32200,67,1872,false
29860,30173,78,1883,false
25309,26063,12,4526,false
28192,28594,9,2416,false
26302,26367,95,395,false
25615,26091,152,2860,false
27020,27785,77,4591,false
29343,29896,12,3322,false
27297,27718,123,2530,false
31773,32486,67,4280,false
27265,27731,93,2801,false
28729,29243,77,3086,false
28985,29846,55,5171,false
30937,31196,55,1559,false
31626,31986,55,2161,false
32404,33021,95,3706,false
23729,24382,12,3924,false
25800,26314,77,3086,false
24631,25184,9,3319,false
23311,23771,55,2763,false
28833,29249,95,2502,false
23845,24197,12,2118,false
31989,32226,223,1426,false
32643,32847,26,1229,false
30178,30590,67,2474,false
29430,29732,12,1817,false
32775,33280,26,3035,false
31425,31636,67,1270,false
25284,25760,152,2860,false
26107,26209,12,613,false
28928,29531,12,3623,false
25428,26042,78,3689,false
24066,24341,152,1656,false
