Time,TotalAvailable,TotalAppAvailable
52773,3287,440
52774,3286,440
52775,3286,440
52776,3286,440
52777,3286,440
52778,3286,440
52779,3287,440
52780,3288,440
52781,3288,440
52782,3288,440
52783,3289,440
52784,3289,440
52785,3289,440
52786,3288,440
52787,3288,440
52788,3288,440
52789,3288,440
52790,3289,440
52791,3289,440
52792,3288,440
52793,3288,440
52794,3287,440
52795,3287,440
52796,3287,440
52797,3285,440
52798,3284,440
52799,3283,440
52800,3283,440
52801,3282,440
52802,3282,440
52803,3281,440
52804,3281,440
52805,3283,440
52806,3283,440
52807,3283,440
52808,3283,440
52809,3283,440
52810,3283,440
52811,3283,440
52812,3283,440
52813,3283,440
52814,3283,440
52815,3283,440
52816,3283,440
52817,3284,440
52818,3284,440
52819,3284,440
52820,3284,440
52821,3284,440
52822,3285,440
52823,3285,440
52824,3285,440
52825,3285,440
52826,3285,440
52827,3285,440
52828,3286,440
52829,3287,440
52830,3287,440
52831,3286,440
52832,3286,440
52833,3286,440
52834,3286,440
52835,3286,440
52836,3286,440
52837,3286,440
52838,3286,440
52839,3286,440
52840,3286,440
52841,3285,440
52842,3285,440
52843,3285,440
52844,3285,440
52845,3285,440
52846,3286,440
52847,3286,440
52848,3285,440
52849,3285,440
52850,3285,440
52851,3285,440
52852,3285,440
52853,3286,440
52854,3285,440
52855,3285,440
52856,3285,440
52857,3285,440
52858,3285,440
52859,3285,440
52860,3286,440
52861,3287,440
52862,3287,440
52863,3286,440
52864,3285,440
52865,3285,440
52866,3285,440
52867,3285,440
52868,3285,440
52869,3285,440
52870,3285,440
52871,3285,440
52872,3285,440
52873,3285,440
52874,3285,440
52875,3284,440
52876,3285,440
52877,3285,440
52878,3285,440
52879,3285,440
52880,3285,440
52881,3287,440
52882,3287,440
52883,3287,440
52884,3287,440
52885,3288,440
52886,3288,440
52887,3288,440
52888,3287,440
52889,3287,440
52890,3287,440
52891,3287,440
52892,3287,440
52893,3287,440
52894,3286,440
52895,3287,440
52896,3287,440
52897,3287,440
52898,3287,440
52899,3287,440
52900,3287,440
52901,3287,440
52902,3288,440
52903,3288,440
52904,3288,440
52905,3288,440
52906,3288,440
52907,3289,440
52908,3289,440
52909,3288,440
52910,3288,440
52911,3288,440
52912,3286,440
52913,3286,440
52914,3286,440
52915,3286,440
52916,3287,440
52917,3287,440
52918,3287,440
52919,3286,440
52920,3285,440
52921,3285,440
52922,3284,440
52923,3284,440
52924,3284,440
52925,3284,440
52926,3284,440
52927,3284,440
52928,3284,440
52929,3285,440
52930,3286,440
52931,3286,440
52932,3286,440
52933,3286,440
52934,3286,440
52935,3286,440
52936,3286,440
52937,3286,440
52938,3285,440
52939,3284,440
52940,3284,440
52941,3283,440
52942,3283,440
52943,3283,440
52944,3283,440
52945,3283,440
52946,3283,440
52947,3282,440
52948,3282,440
52949,3282,440
52950,3281,440
52951,3282,440
52952,3282,440
52953,3282,440
52954,3282,440
52955,3282,440
52956,3281,440
52957,3281,440
52958,3282,440
52959,3282,440
52960,3284,440
52961,3284,440
52962,3285,440
52963,3285,440
52964,3285,440
52965,3285,440
52966,3286,440
52967,3286,440
52968,3286,440
52969,3285,440
52970,3285,440
52971,3285,440
52972,3285,440
52973,3286,440
52974,3286,440
52975,3286,440
52976,3286,440
52977,3287,440
52978,3287,440
52979,3287,440
52980,3286,440
52981,3286,440
52982,3285,440
52983,3285,440
52984,3285,440
52985,3285,440
52986,3286,440
52987,3285,440
52988,3285,440
52989,3284,440
52990,3284,440
52991,3284,440
52992,3285,440
52993,3285,440
52994,3285,440
52995,3285,440
52996,3285,440
52997,3285,440
52998,3282,440
52999,3282,440
53000,3283,440
53001,3283,440
53002,3283,440
53003,3283,440
53004,3283,440
53005,3283,440
53006,3283,440
53007,3283,440
53008,3283,440
53009,3283,440
53010,3283,440
53011,3284,440
53012,3284,440
53013,3283,440
53014,3282,440
53015,3282,440
53016,3282,440
53017,3282,440
53018,3282,440
53019,3281,440
53020,3281,440
53021,3281,440
53022,3283,440
53023,3283,440
53024,3283,440
53025,3282,440
53026,3282,440
53027,3281,440
53028,3281,440
53029,3281,440
53030,3281,440
53031,3281,440
53032,3281,440
53033,3281,440
53034,3281,440
53035,3281,440
53036,3280,440
53037,3278,440
53038,3279,440
53039,3280,440
53040,3280,440
53041,3280,440
53042,3279,440
53043,3279,440
53044,3279,440
53045,3279,440
53046,3279,440
53047,3278,440
53048,3278,440
53049,3278,440
53050,3278,440
53051,3279,440
53052,3279,440
53053,3279,440
53054,3279,440
53055,3279,440
53056,3279,440
53057,3279,440
53058,3279,440
53059,3279,440
53060,3279,440
53061,3279,440
53062,3279,440
53063,3279,440
53064,3279,440
53065,3279,440
53066,3279,440
53067,3278,440
53068,3278,440
53069,3277,440
53070,3277,440
53071,3277,440
53072,3277,440
53073,3278,440
53074,3278,440
53075,3278,440
53076,3278,440
53077,3278,440
53078,3278,440
53079,3278,440
53080,3278,440
53081,3278,440
53082,3278,440
53083,3278,440
53084,3278,440
53085,3277,440
53086,3277,440
53087,3276,440
53088,3276,440
53089,3276,440
53090,3277,440
53091,3277,440
53092,3277,440
53093,3277,440
53094,3276,440
53095,3276,440
53096,3277,440
53097,3277,440
53098,3277,440
53099,3277,440
53100,3277,440
53101,3277,440
53102,3277,440
53103,3276,440
53104,3276,440
53105,3278,440
53106,3278,440
53107,3275,440
53108,3276,440
53109,3274,440
53110,3274,440
53111,3274,440
53112,3272,440
53113,3272,440
53114,3270,440
53115,3270,440
53116,3270,440
53117,3271,440
53118,3271,440
53119,3270,440
53120,3270,440
53121,3269,440
53122,3269,440
53123,3269,440
53124,3269,440
53125,3268,440
53126,3268,440
53127,3267,440
53128,3267,440
53129,3267,440
53130,3267,440
53131,3267,440
53132,3267,440
53133,3267,440
53134,3266,440
53135,3267,440
53136,3267,440
53137,3268,440
53138,3269,440
53139,3269,440
53140,3269,440
53141,3269,440
53142,3269,440
53143,3269,440
53144,3270,440
53145,3270,440
53146,3271,440
53147,3272,440
53148,3272,440
53149,3272,440
53150,3272,440
53151,3272,440
53152,3272,440
53153,3272,440
53154,3272,440
53155,3271,440
53156,3270,440
53157,3271,440
53158,3271,440
53159,3271,440
53160,3271,440
53161,3271,440
53162,3272,440
53163,3271,440
53164,3271,440
53165,3271,440
53166,3271,440
53167,3271,440
53168,3270,440
53169,3269,440
53170,3269,440
53171,3270,440
53172,3270,440
53173,3269,440
53174,3269,440
53175,3269,440
53176,3269,440
53177,3269,440
53178,3269,440
53179,3268,440
53180,3267,440
53181,3268,440
53182,3268,440
53183,3268,440
53184,3268,440
53185,3269,440
53186,3269,440
53187,3269,440
53188,3269,440
53189,3270,440
53190,3270,440
53191,3271,440
53192,3271,440
53193,3272,440
53194,3271,440
53195,3270,440
53196,3269,440
53197,3269,440
53198,3269,440
53199,3269,440
53200,3269,440
53201,3269,440
53202,3269,440
53203,3269,440
53204,3269,440
53205,3269,440
53206,3269,440
53207,3269,440
53208,3268,440
53209,3269,440
53210,3269,440
53211,3269,440
53212,3268,440
53213,3268,440
53214,3268,440
53215,3268,440
53216,3267,440
53217,3267,440
53218,3267,440
53219,3267,440
53220,3267,440
53221,3268,440
53222,3267,440
53223,3267,440
53224,3268,440
53225,3268,440
53226,3268,440
53227,3268,440
53228,3267,440
53229,3267,440
53230,3269,440
53231,3270,440
53232,3270,440
53233,3270,440
53234,3270,440
53235,3269,440
53236,3269,440
53237,3269,440
53238,3269,440
53239,3268,440
53240,3269,440
53241,3268,440
53242,3268,440
53243,3268,440
53244,3268,440
53245,3268,440
53246,3268,440
53247,3269,440
53248,3269,440
53249,3269,440
53250,3269,440
53251,3269,440
53252,3271,440
53253,3271,440
53254,3271,440
53255,3271,440
53256,3272,440
53257,3272,440
53258,3273,440
53259,3273,440
53260,3273,440
53261,3273,440
53262,3272,440
53263,3271,440
53264,3271,440
53265,3270,440
53266,3270,440
53267,3270,440
53268,3270,440
53269,3270,440
53270,3270,440
53271,3271,440
53272,3271,440
53273,3271,440
53274,3269,440
53275,3269,440
53276,3269,440
53277,3269,440
53278,3269,440
53279,3269,440
53280,3268,440
53281,3269,440
53282,3269,440
53283,3268,440
53284,3268,440
53285,3269,440
53286,3269,440
53287,3269,440
53288,3270,440
53289,3270,440
53290,3270,440
53291,3270,440
53292,3271,440
53293,3271,440
53294,3271,440
53295,3271,440
53296,3270,440
53297,3270,440
53298,3269,440
53299,3270,440
53300,3271,440
53301,3271,440
53302,3271,440
53303,3271,440
53304,3270,440
53305,3270,440
53306,3270,440
53307,3271,440
53308,3271,440
53309,3271,440
53310,3270,440
53311,3270,440
53312,3270,440
53313,3271,440
53314,3272,440
53315,3272,440
53316,3272,440
53317,3272,440
53318,3274,440
53319,3274,440
53320,3274,440
53321,3273,440
53322,3273,440
53323,3272,440
53324,3273,440
53325,3273,440
53326,3273,440
53327,3273,440
53328,3274,440
53329,3274,440
53330,3274,440
53331,3274,440
53332,3274,440
53333,3274,440
53334,3274,440
53335,3274,440
53336,3274,440
53337,3273,440
53338,3273,440
53339,3272,440
53340,3272,440
53341,3271,440
53342,3272,440
53343,3271,440
53344,3271,440
53345,3271,440
53346,3269,440
53347,3270,440
53348,3270,440
53349,3269,440
53350,3270,440
53351,3270,440
53352,3270,440
53353,3269,440
53354,3269,440
53355,3269,440
53356,3269,440
53357,3269,440
53358,3269,440
53359,3269,440
53360,3269,440
53361,3270,440
53362,3270,440
53363,3270,440
53364,3269,440
53365,3269,440
53366,3269,440
53367,3269,440
53368,3269,440
53369,3269,440
53370,3269,440
53371,3268,440
53372,3269,440
53373,3269,440
53374,3269,440
53375,3269,440
53376,3270,440
53377,3270,440
53378,3270,440
53379,3270,440
53380,3270,440
53381,3270,440
53382,3270,440
53383,3270,440
53384,3269,440
53385,3269,440
53386,3269,440
53387,3269,440
53388,3270,440
53389,3270,440
53390,3270,440
53391,3270,440
53392,3270,440
53393,3270,440
53394,3270,440
53395,3270,440
53396,3270,440
53397,3269,440
53398,3269,440
53399,3270,440
53400,3269,440
53401,3269,440
53402,3269,440
53403,3269,440
53404,3270,440
53405,3270,440
53406,3270,440
53407,3270,440
53408,3269,440
53409,3270,440
53410,3271,440
53411,3271,440
53412,3271,440
53413,3270,440
53414,3269,440
53415,3268,440
53416,3267,440
53417,3267,440
53418,3267,440
53419,3267,440
53420,3267,440
53421,3267,440
53422,3267,440
53423,3267,440
53424,3267,440
53425,3268,440
53426,3268,440
53427,3268,440
53428,3268,440
53429,3268,440
53430,3268,440
53431,3268,440
53432,3269,440
53433,3269,440
53434,3270,440
53435,3270,440
53436,3270,440
53437,3269,440
53438,3269,440
53439,3269,440
53440,3269,440
53441,3271,440
53442,3271,440
53443,3272,440
53444,3272,440
53445,3272,440
53446,3271,440
53447,3271,440
53448,3271,440
53449,3271,440
53450,3272,440
53451,3272,440
53452,3272,440
53453,3272,440
53454,3271,440
53455,3271,440
53456,3272,440
53457,3272,440
53458,3272,440
53459,3272,440
53460,3272,440
53461,3272,440
53462,3272,440
53463,3272,440
53464,3272,440
53465,3272,440
53466,3272,440
53467,3272,440
53468,3272,440
53469,3271,440
53470,3271,440
53471,3272,440
53472,3271,440
53473,3271,440
53474,3273,440
53475,3273,440
53476,3273,440
53477,3273,440
53478,3272,440
53479,3274,440
53480,3274,440
53481,3274,440
53482,3274,440
53483,3275,440
53484,3277,440
53485,3277,440
53486,3277,440
53487,3277,440
53488,3277,440
53489,3276,440
53490,3276,440
53491,3276,440
53492,3277,440
53493,3277,440
53494,3277,440
53495,3276,440
53496,3275,440
53497,3275,440
53498,3275,440
53499,3275,440
53500,3274,440
53501,3274,440
53502,3274,440
53503,3273,440
53504,3273,440
53505,3273,440
53506,3273,440
53507,3274,440
53508,3274,440
53509,3274,440
53510,3275,440
53511,3275,440
53512,3275,440
53513,3275,440
53514,3275,440
53515,3274,440
53516,3273,440
53517,3273,440
53518,3273,440
53519,3273,440
53520,3273,440
53521,3273,440
53522,3273,440
53523,3273,440
53524,3273,440
53525,3273,440
53526,3273,440
53527,3274,440
53528,3274,440
53529,3274,440
53530,3275,440
53531,3275,440
53532,3276,440
53533,3276,440
53534,3277,440
53535,3277,440
53536,3277,440
53537,3277,440
53538,3277,440
53539,3277,440
53540,3277,440
53541,3277,440
53542,3277,440
53543,3277,440
53544,3277,440
53545,3277,440
53546,3278,440
53547,3278,440
53548,3277,440
53549,3277,440
53550,3276,440
53551,3275,440
53552,3275,440
53553,3275,440
53554,3275,440
53555,3276,440
53556,3276,440
53557,3276,440
53558,3277,440
53559,3278,440
53560,3277,440
53561,3277,440
53562,3277,440
53563,3278,440
53564,3278,440
53565,3278,440
53566,3278,440
53567,3278,440
53568,3278,440
53569,3279,440
53570,3279,440
53571,3279,440
53572,3279,440
53573,3278,440
53574,3278,440
53575,3278,440
53576,3279,440
53577,3279,440
53578,3278,440
53579,3278,440
53580,3279,440
53581,3278,440
53582,3278,440
53583,3278,440
53584,3278,440
53585,3278,440
53586,3280,440
53587,3280,440
53588,3279,440
53589,3279,440
53590,3279,440
53591,3279,440
53592,3279,440
53593,3279,440
53594,3279,440
53595,3279,440
53596,3279,440
53597,3279,440
53598,3279,440
53599,3279,440
53600,3279,440
53601,3279,440
53602,3279,440
53603,3280,440
53604,3281,440
53605,3281,440
53606,3281,440
53607,3281,440
53608,3281,440
53609,3281,440
53610,3281,440
53611,3282,440
53612,3283,440
53613,3282,440
53614,3282,440
53615,3282,440
53616,3282,440
53617,3282,440
53618,3282,440
53619,3282,440
53620,3281,440
53621,3280,440
53622,3279,440
53623,3279,440
53624,3279,440
53625,3279,440
53626,3278,440
53627,3278,440
53628,3278,440
53629,3278,440
53630,3278,440
53631,3279,440
53632,3279,440
53633,3278,440
53634,3278,440
53635,3279,440
53636,3279,440
53637,3278,440
53638,3278,440
53639,3279,440
53640,3279,440
53641,3279,440
53642,3279,440
53643,3278,440
53644,3277,440
53645,3277,440
53646,3277,440
53647,3277,440
53648,3277,440
53649,3279,440
53650,3278,440
53651,3278,440
53652,3277,440
53653,3278,440
53654,3278,440
53655,3277,440
53656,3278,440
53657,3278,440
53658,3277,440
53659,3277,440
53660,3277,440
53661,3275,440
53662,3274,440
53663,3274,440
53664,3274,440
53665,3274,440
53666,3275,440
53667,3275,440
53668,3275,440
53669,3275,440
53670,3275,440
53671,3274,440
53672,3274,440
53673,3275,440
53674,3275,440
53675,3276,440
53676,3276,440
53677,3276,440
53678,3276,440
53679,3276,440
53680,3275,440
53681,3275,440
53682,3275,440
53683,3275,440
53684,3275,440
53685,3275,440
53686,3275,440
53687,3276,440
53688,3276,440
53689,3275,440
53690,3275,440
53691,3276,440
53692,3276,440
53693,3276,440
53694,3276,440
53695,3276,440
53696,3276,440
53697,3276,440
53698,3276,440
53699,3276,440
53700,3277,440
53701,3278,440
53702,3278,440
53703,3277,440
53704,3277,440
53705,3278,440
53706,3278,440
53707,3277,440
53708,3277,440
53709,3277,440
53710,3277,440
53711,3276,440
53712,3276,440
53713,3276,440
53714,3277,440
53715,3277,440
53716,3277,440
53717,3277,440
53718,3277,440
53719,3277,440
53720,3276,440
53721,3276,440
53722,3276,440
53723,3275,440
53724,3275,440
53725,3274,440
53726,3274,440
53727,3275,440
53728,3275,440
53729,3273,440
53730,3272,440
53731,3271,440
53732,3271,440
53733,3271,440
53734,3270,440
53735,3270,440
53736,3270,440
53737,3269,440
53738,3269,440
53739,3269,440
53740,3269,440
53741,3269,440
53742,3269,440
53743,3269,440
53744,3269,440
53745,3269,440
53746,3269,440
53747,3269,440
53748,3268,440
53749,3268,440
53750,3269,440
53751,3269,440
53752,3268,440
53753,3268,440
53754,3268,440
53755,3268,440
53756,3268,440
53757,3268,440
53758,3268,440
53759,3269,440
53760,3269,440
53761,3269,440
53762,3269,440
53763,3269,440
53764,3268,440
53765,3268,440
53766,3267,440
53767,3268,440
53768,3268,440
53769,3269,440
53770,3268,440
53771,3268,440
53772,3268,440
53773,3269,440
53774,3269,440
53775,3269,440
53776,3269,440
53777,3271,440
53778,3271,440
53779,3270,440
53780,3270,440
53781,3270,440
53782,3270,440
53783,3270,440
53784,3270,440
53785,3270,440
53786,3270,440
53787,3270,440
53788,3270,440
53789,3271,440
53790,3271,440
53791,3271,440
53792,3271,440
53793,3272,440
53794,3272,440
53795,3271,440
53796,3271,440
53797,3271,440
53798,3270,440
53799,3270,440
53800,3267,440
53801,3267,440
53802,3267,440
53803,3268,440
53804,3267,440
53805,3267,440
53806,3268,440
53807,3268,440
53808,3268,440
53809,3268,440
53810,3268,440
53811,3268,440
53812,3267,440
53813,3267,440
53814,3267,440
53815,3266,440
53816,3266,440
53817,3266,440
53818,3265,440
53819,3265,440
53820,3265,440
53821,3265,440
53822,3265,440
53823,3267,440
53824,3267,440
53825,3266,440
53826,3266,440
53827,3266,440
53828,3266,440
53829,3266,440
53830,3266,440
53831,3266,440
53832,3266,440
53833,3266,440
53834,3267,440
53835,3267,440
53836,3266,440
53837,3265,440
53838,3265,440
53839,3264,440
53840,3264,440
53841,3264,440
53842,3264,440
53843,3265,440
53844,3265,440
53845,3265,440
53846,3264,440
53847,3264,440
53848,3263,440
53849,3265,440
53850,3265,440
53851,3265,440
53852,3267,440
53853,3267,440
53854,3267,440
53855,3268,440
53856,3268,440
53857,3268,440
53858,3268,440
53859,3268,440
53860,3268,440
53861,3267,440
53862,3267,440
53863,3268,440
53864,3268,440
53865,3268,440
53866,3269,440
53867,3269,440
53868,3269,440
53869,3269,440
53870,3270,440
53871,3270,440
53872,3270,440
53873,3268,440
53874,3268,440
53875,3268,440
53876,3268,440
53877,3267,440
53878,3267,440
53879,3267,440
53880,3267,440
53881,3267,440
53882,3267,440
53883,3267,440
53884,3267,440
53885,3267,440
53886,3267,440
53887,3267,440
53888,3268,440
53889,3268,440
53890,3267,440
53891,3267,440
53892,3267,440
53893,3266,440
53894,3266,440
53895,3265,440
53896,3265,440
53897,3265,440
53898,3265,440
53899,3265,440
53900,3264,440
53901,3264,440
53902,3266,440
53903,3266,440
53904,3265,440
53905,3265,440
53906,3265,440
53907,3265,440
53908,3265,440
53909,3266,440
53910,3266,440
53911,3266,440
53912,3266,440
53913,3267,440
53914,3267,440
53915,3267,440
53916,3266,440
53917,3267,440
53918,3268,440
53919,3268,440
53920,3268,440
53921,3268,440
53922,3267,440
53923,3266,440
53924,3266,440
53925,3266,440
53926,3266,440
53927,3265,440
53928,3265,440
53929,3265,440
53930,3266,440
53931,3266,440
53932,3266,440
53933,3266,440
53934,3265,440
53935,3265,440
53936,3265,440
53937,3264,440
53938,3263,440
53939,3263,440
53940,3263,440
53941,3263,440
53942,3262,440
53943,3262,440
53944,3262,440
53945,3262,440
53946,3262,440
53947,3260,440
53948,3260,440
53949,3260,440
53950,3260,440
53951,3260,440
53952,3260,440
53953,3259,440
53954,3258,440
53955,3257,440
53956,3258,440
53957,3258,440
53958,3257,440
53959,3256,440
53960,3256,440
53961,3256,440
53962,3256,440
53963,3255,440
53964,3255,440
53965,3255,440
53966,3256,440
53967,3256,440
53968,3254,440
53969,3254,440
53970,3254,440
53971,3254,440
53972,3254,440
53973,3254,440
53974,3254,440
53975,3255,440
53976,3255,440
53977,3255,440
53978,3254,440
53979,3254,440
53980,3254,440
53981,3254,440
53982,3254,440
53983,3254,440
53984,3254,440
53985,3254,440
53986,3254,440
53987,3254,440
53988,3254,440
53989,3254,440
53990,3253,440
53991,3253,440
53992,3253,440
53993,3253,440
53994,3253,440
53995,3252,440
53996,3252,440
53997,3252,440
53998,3252,440
53999,3252,440
54000,3252,440
54001,3253,440
54002,3253,440
54003,3253,440
54004,3253,440
54005,3253,440
54006,3254,440
54007,3254,440
54008,3254,440
54009,3254,440
54010,3254,440
54011,3254,440
54012,3255,440
54013,3255,440
54014,3255,440
54015,3253,440
54016,3253,440
54017,3253,440
54018,3253,440
54019,3252,440
54020,3251,440
54021,3250,440
54022,3250,440
54023,3250,440
54024,3250,440
54025,3250,440
54026,3250,440
54027,3249,440
54028,3249,440
54029,3250,440
54030,3251,440
54031,3251,440
54032,3251,440
54033,3251,440
54034,3251,440
54035,3251,440
54036,3251,440
54037,3251,440
54038,3252,440
54039,3253,440
54040,3252,440
54041,3251,440
54042,3251,440
54043,3251,440
54044,3251,440
54045,3251,440
54046,3251,440
54047,3251,440
54048,3251,440
54049,3251,440
54050,3251,440
54051,3250,440
54052,3250,440
54053,3250,440
54054,3250,440
54055,3249,440
54056,3250,440
54057,3250,440
54058,3251,440
54059,3252,440
54060,3252,440
54061,3251,440
54062,3252,440
54063,3253,440
54064,3253,440
54065,3253,440
54066,3253,440
54067,3253,440
54068,3254,440
54069,3254,440
54070,3254,440
54071,3253,440
54072,3254,440
54073,3253,440
54074,3253,440
54075,3253,440
54076,3252,440
54077,3251,440
54078,3251,440
54079,3250,440
54080,3250,440
54081,3250,440
54082,3250,440
54083,3250,440
54084,3250,440
54085,3250,440
54086,3250,440
54087,3250,440
54088,3250,440
54089,3250,440
54090,3250,440
54091,3250,440
54092,3250,440
54093,3249,440
54094,3248,440
54095,3247,440
54096,3247,440
54097,3247,440
54098,3247,440
54099,3247,440
54100,3248,440
54101,3248,440
54102,3248,440
54103,3248,440
54104,3247,440
54105,3247,440
54106,3246,440
54107,3246,440
54108,3247,440
54109,3247,440
54110,3247,440
54111,3247,440
54112,3247,440
54113,3247,440
54114,3247,440
54115,3247,440
54116,3247,440
54117,3246,440
54118,3246,440
54119,3246,440
54120,3246,440
54121,3245,440
54122,3245,440
54123,3245,440
54124,3244,440
54125,3243,440
54126,3244,440
54127,3244,440
54128,3245,440
54129,3245,440
54130,3247,440
54131,3248,440
54132,3248,440
54133,3248,440
54134,3248,440
54135,3248,440
54136,3248,440
54137,3248,440
54138,3247,440
54139,3247,440
54140,3247,440
54141,3246,440
54142,3246,440
54143,3246,440
54144,3245,440
54145,3246,440
54146,3247,440
54147,3247,440
54148,3246,440
54149,3246,440
54150,3246,440
54151,3246,440
54152,3246,440
54153,3247,440
54154,3247,440
54155,3247,440
54156,3247,440
54157,3248,440
54158,3248,440
54159,3248,440
54160,3249,440
54161,3249,440
54162,3249,440
54163,3249,440
54164,3249,440
54165,3249,440
54166,3248,440
54167,3248,440
54168,3248,440
54169,3248,440
54170,3248,440
54171,3247,440
54172,3247,440
54173,3247,440
54174,3247,440
54175,3247,440
54176,3245,440
54177,3245,440
54178,3244,440
54179,3244,440
54180,3245,440
54181,3245,440
54182,3244,440
54183,3244,440
54184,3244,440
54185,3245,440
54186,3246,440
54187,3246,440
54188,3246,440
54189,3245,440
54190,3245,440
54191,3245,440
54192,3245,440
54193,3244,440
54194,3245,440
54195,3244,440
54196,3244,440
54197,3244,440
54198,3244,440
54199,3243,440
54200,3242,440
54201,3243,440
54202,3243,440
54203,3243,440
54204,3243,440
54205,3242,440
54206,3242,440
54207,3243,440
54208,3242,440
54209,3242,440
54210,3242,440
54211,3243,440
54212,3242,440
54213,3242,440
54214,3242,440
54215,3242,440
54216,3242,440
54217,3242,440
54218,3242,440
54219,3242,440
54220,3242,440
54221,3242,440
54222,3241,440
54223,3242,440
54224,3242,440
54225,3243,440
54226,3243,440
54227,3243,440
54228,3242,440
54229,3242,440
54230,3242,440
54231,3242,440
54232,3242,440
54233,3241,440
54234,3240,440
54235,3240,440
54236,3239,440
54237,3239,440
54238,3240,440
54239,3240,440
54240,3238,440
54241,3238,440
54242,3238,440
54243,3237,440
54244,3237,440
54245,3237,440
54246,3238,440
54247,3238,440
54248,3238,440
54249,3238,440
54250,3238,440
54251,3237,440
54252,3238,440
54253,3237,440
54254,3237,440
54255,3236,440
54256,3237,440
54257,3237,440
54258,3238,440
54259,3238,440
54260,3237,440
54261,3237,440
54262,3237,440
54263,3236,440
54264,3236,440
54265,3236,440
54266,3236,440
54267,3237,440
54268,3237,440
54269,3238,440
54270,3238,440
54271,3238,440
54272,3238,440
54273,3238,440
54274,3238,440
54275,3237,440
54276,3237,440
54277,3237,440
54278,3237,440
54279,3237,440
54280,3238,440
54281,3237,440
54282,3237,440
54283,3237,440
54284,3237,440
54285,3237,440
54286,3237,440
54287,3236,440
54288,3236,440
54289,3235,440
54290,3235,440
54291,3235,440
54292,3235,440
54293,3235,440
54294,3235,440
54295,3235,440
54296,3235,440
54297,3235,440
54298,3235,440
54299,3235,440
54300,3235,440
54301,3234,440
54302,3233,440
54303,3233,440
54304,3232,440
54305,3231,440
54306,3231,440
54307,3232,440
54308,3232,440
54309,3233,440
54310,3233,440
54311,3233,440
54312,3232,440
54313,3232,440
54314,3232,440
54315,3232,440
54316,3231,440
54317,3230,440
54318,3230,440
54319,3230,440
54320,3228,440
54321,3228,440
54322,3229,440
54323,3228,440
54324,3228,440
54325,3227,440
54326,3227,440
54327,3227,440
54328,3228,440
54329,3228,440
54330,3228,440
54331,3228,440
54332,3228,440
54333,3228,440
54334,3228,440
54335,3227,440
54336,3227,440
54337,3227,440
54338,3227,440
54339,3227,440
54340,3227,440
54341,3227,440
54342,3226,440
54343,3226,440
54344,3226,440
54345,3226,440
54346,3227,440
54347,3227,440
54348,3227,440
54349,3227,440
54350,3228,440
54351,3228,440
54352,3229,440
54353,3229,440
54354,3231,440
54355,3231,440
54356,3231,440
54357,3233,440
54358,3234,440
54359,3235,440
54360,3236,440
54361,3236,440
54362,3236,440
54363,3236,440
54364,3237,440
54365,3237,440
54366,3237,440
54367,3236,440
54368,3236,440
54369,3235,440
54370,3235,440
54371,3235,440
54372,3235,440
54373,3235,440
54374,3236,440
54375,3237,440
54376,3237,440
54377,3238,440
54378,3237,440
54379,3237,440
54380,3236,440
54381,3237,440
54382,3238,440
54383,3239,440
54384,3240,440
54385,3240,440
54386,3240,440
54387,3240,440
54388,3241,440
54389,3242,440
54390,3242,440
54391,3242,440
54392,3242,440
54393,3242,440
54394,3242,440
54395,3242,440
54396,3242,440
54397,3243,440
54398,3244,440
54399,3244,440
54400,3244,440
54401,3244,440
54402,3244,440
54403,3244,440
54404,3244,440
54405,3242,440
54406,3242,440
54407,3242,440
54408,3242,440
54409,3242,440
54410,3241,440
54411,3241,440
54412,3241,440
54413,3239,440
54414,3237,440
54415,3237,440
54416,3237,440
54417,3237,440
54418,3237,440
54419,3237,440
54420,3237,440
54421,3237,440
54422,3237,440
54423,3237,440
54424,3237,440
54425,3237,440
54426,3237,440
54427,3237,440
54428,3238,440
54429,3238,440
54430,3237,440
54431,3237,440
54432,3237,440
54433,3238,440
54434,3238,440
54435,3239,440
54436,3240,440
54437,3241,440
54438,3241,440
54439,3241,440
54440,3241,440
54441,3241,440
54442,3241,440
54443,3240,440
54444,3239,440
54445,3239,440
54446,3239,440
54447,3239,440
54448,3239,440
54449,3239,440
54450,3239,440
54451,3239,440
54452,3239,440
54453,3237,440
54454,3236,440
54455,3236,440
54456,3236,440
54457,3237,440
54458,3236,440
54459,3236,440
54460,3236,440
54461,3236,440
54462,3236,440
54463,3236,440
54464,3236,440
54465,3234,440
54466,3234,440
54467,3234,440
54468,3235,440
54469,3235,440
54470,3234,440
54471,3234,440
54472,3234,440
54473,3234,440
54474,3234,440
54475,3234,440
54476,3234,440
54477,3234,440
54478,3234,440
54479,3234,440
54480,3234,440
54481,3234,440
54482,3234,440
54483,3234,440
54484,3234,440
54485,3234,440
54486,3235,440
54487,3234,440
54488,3234,440
54489,3234,440
54490,3233,440
54491,3234,440
54492,3233,440
54493,3233,440
54494,3234,440
54495,3233,440
54496,3234,440
54497,3235,440
54498,3235,440
54499,3236,440
54500,3236,440
54501,3236,440
54502,3235,440
54503,3233,440
54504,3233,440
54505,3233,440
54506,3233,440
54507,3232,440
54508,3232,440
54509,3232,440
54510,3232,440
54511,3232,440
54512,3232,440
54513,3232,440
54514,3232,440
54515,3232,440
54516,3232,440
54517,3232,440
54518,3232,440
54519,3232,440
